order px wavelength class PCC r_m r_c med_intensity
38 0470 6483.23 w 0.980 0.63243 -0.01084 -0.1999
38 0471 6483.26 w 0.978 0.51745 -0.02355 -0.1783
38 0472 6483.28 w 0.942 0.28788 -0.01579 -0.1019
38 0473 6483.30 w 0.852 0.14036 -0.00854 -0.0505
38 0474 6483.33 w 0.633 0.05246 -0.01162 -0.0273
38 0475 6483.35 w 0.314 0.02600 -0.01020 -0.0180
38 0476 6483.38 w 0.002 0.00022 -0.01088 -0.0109
38 0485 6483.59 w 0.218 0.01986 -0.00130 -0.0072
38 0486 6483.62 w 0.295 0.02843 -0.00469 -0.0132
38 0487 6483.64 w 0.506 0.06061 -0.00234 -0.0205
38 0488 6483.67 w 0.519 0.06373 -0.00578 -0.0248
38 0489 6483.69 w 0.582 0.07247 -0.00547 -0.0271
38 0490 6483.71 w 0.643 0.09090 -0.00672 -0.0339
38 0491 6483.74 w 0.875 0.18369 0.00010 -0.0548
38 0492 6483.76 w 0.909 0.23876 -0.00311 -0.0745
38 0493 6483.79 w 0.877 0.19246 -0.00871 -0.0662
38 0494 6483.81 w 0.759 0.13159 -0.00256 -0.0419
38 0495 6483.83 w 0.754 0.11743 -0.00014 -0.0353
38 0496 6483.86 w 0.732 0.12943 -0.00199 -0.0407
38 0497 6483.88 w 0.902 0.20358 -0.00500 -0.0659
38 0498 6483.91 w 0.911 0.25247 -0.01585 -0.0913
38 0499 6483.93 w 0.919 0.23299 -0.00981 -0.0795
38 0500 6483.95 w 0.831 0.15954 -0.01079 -0.0585
38 0501 6483.98 w 0.736 0.11566 -0.01329 -0.0479
38 0502 6484.00 w 0.624 0.09413 -0.00749 -0.0356
38 0503 6484.03 w 0.320 0.03959 -0.01016 -0.0220
38 0504 6484.05 w 0.066 0.00602 -0.00856 -0.0104
38 0525 6484.56 w 0.049 0.00525 -0.00389 -0.0055
38 0526 6484.58 w 0.268 0.02806 0.00008 -0.0083
38 0527 6484.60 w 0.289 0.03164 -0.00434 -0.0138
38 0528 6484.63 w 0.444 0.04944 -0.01088 -0.0257
38 0529 6484.65 w 0.805 0.09584 -0.00816 -0.0368
38 0530 6484.68 w 0.661 0.07118 -0.01306 -0.0343
38 0531 6484.70 w 0.474 0.05516 -0.00164 -0.0181
38 0532 6484.72 w 0.091 0.00888 -0.00673 -0.0094
38 0563 6485.47 w 0.126 0.01324 -0.00739 -0.0114
38 0564 6485.49 w 0.350 0.03957 -0.00763 -0.0195
38 0565 6485.52 w 0.684 0.10482 -0.00518 -0.0365
38 0566 6485.54 w 0.842 0.15322 -0.00513 -0.0509
38 0567 6485.57 w 0.734 0.12056 -0.00699 -0.0430
38 0568 6485.59 w 0.606 0.06917 -0.00550 -0.0262
38 0569 6485.61 w 0.385 0.04032 -0.00338 -0.0154
38 0570 6485.64 w 0.062 0.00612 -0.01317 -0.0150
38 0613 6486.67 w 0.185 0.01728 -0.00870 -0.0139
38 0614 6486.69 w 0.496 0.04770 -0.00607 -0.0203
38 0615 6486.72 w 0.680 0.09703 -0.00929 -0.0383
38 0616 6486.74 w 0.887 0.22573 -0.00690 -0.0744
38 0617 6486.77 w 0.960 0.32781 -0.01094 -0.1090
38 0618 6486.79 w 0.935 0.28923 -0.01167 -0.0981
38 0619 6486.81 w 0.844 0.17026 -0.00596 -0.0569
38 0620 6486.84 w 0.582 0.07616 -0.00606 -0.0288
38 0621 6486.86 w 0.289 0.03020 -0.00668 -0.0157
38 0622 6486.89 w 0.316 0.02564 0.00014 -0.0075
38 0623 6486.91 w 0.125 0.01283 -0.00077 -0.0046
38 0639 6487.29 w 0.127 0.01040 -0.00428 -0.0074
38 0640 6487.32 w 0.322 0.03081 -0.00409 -0.0133
38 0641 6487.34 w 0.388 0.03086 -0.00704 -0.0163
38 0642 6487.37 w 0.295 0.02828 -0.00647 -0.0149
38 0643 6487.39 w 0.480 0.03805 0.00244 -0.0089
38 0644 6487.41 w 0.035 0.00312 -0.00740 -0.0083
38 0647 6487.49 w 0.099 0.00970 -0.00259 -0.0055
38 0648 6487.51 w 0.415 0.03838 0.00247 -0.0090
38 0649 6487.53 w 0.439 0.04278 -0.00099 -0.0138
38 0650 6487.56 w 0.482 0.04447 -0.00545 -0.0187
38 0651 6487.58 w 0.429 0.05174 0.00095 -0.0145
38 0652 6487.61 w 0.086 0.00856 -0.00595 -0.0085
38 0666 6487.94 w 0.070 0.00627 -0.00884 -0.0107
38 0667 6487.97 w 0.296 0.02620 -0.00969 -0.0175
38 0668 6487.99 w 0.550 0.05310 -0.01410 -0.0300
38 0669 6488.01 w 0.753 0.10164 -0.01124 -0.0416
38 0670 6488.04 w 0.686 0.08427 -0.01253 -0.0377
38 0671 6488.06 w 0.197 0.01943 -0.01851 -0.0243
38 0712 6489.04 w 0.148 0.01303 -0.00855 -0.0124
38 0713 6489.07 w 0.399 0.03770 -0.00889 -0.0202
38 0714 6489.09 w 0.781 0.11066 -0.00548 -0.0386
38 0715 6489.12 w 0.863 0.15983 -0.01514 -0.0629
38 0716 6489.14 w 0.864 0.18079 -0.01312 -0.0672
38 0717 6489.16 w 0.714 0.09280 -0.01422 -0.0420
38 0718 6489.19 w 0.349 0.03961 -0.00875 -0.0206
38 0719 6489.21 w 0.051 0.00515 -0.01133 -0.0129
38 0778 6490.62 w 0.219 0.01927 -0.00787 -0.0136
38 0779 6490.65 w 0.308 0.03230 -0.00991 -0.0196
38 0780 6490.67 w 0.557 0.06207 -0.00521 -0.0238
38 0781 6490.70 w 0.700 0.10764 -0.00730 -0.0395
38 0782 6490.72 w 0.873 0.20131 -0.00155 -0.0617
38 0783 6490.74 w 0.956 0.37813 -0.00090 -0.1140
38 0784 6490.77 w 0.981 0.62529 -0.01083 -0.1978
38 0785 6490.79 w 0.988 0.73715 -0.01877 -0.2392
38 0786 6490.82 w 0.978 0.54414 -0.01433 -0.1770
38 0787 6490.84 w 0.944 0.32240 -0.00620 -0.1026
38 0788 6490.86 w 0.905 0.18594 -0.00069 -0.0563
38 0789 6490.89 w 0.751 0.10527 -0.00581 -0.0373
38 0790 6490.91 w 0.770 0.09978 0.00322 -0.0266
38 0791 6490.94 w 0.573 0.05114 -0.00598 -0.0213
38 0792 6490.96 w 0.472 0.05729 0.00100 -0.0161
38 0793 6490.98 w 0.488 0.04517 0.00244 -0.0111
38 0794 6491.01 w 0.360 0.03533 0.00004 -0.0105
38 0795 6491.03 w 0.158 0.01143 -0.00456 -0.0080
38 0866 6492.73 w 0.198 0.01662 -0.00453 -0.0095
38 0867 6492.75 w 0.297 0.02557 -0.00496 -0.0126
38 0868 6492.77 w 0.567 0.05796 0.00173 -0.0156
38 0869 6492.80 w 0.665 0.08162 0.00124 -0.0232
38 0870 6492.82 w 0.794 0.11796 -0.00119 -0.0365
38 0871 6492.85 w 0.871 0.18015 -0.00454 -0.0584
38 0872 6492.87 w 0.939 0.34430 0.00142 -0.1015
38 0873 6492.89 w 0.977 0.51330 -0.00555 -0.1590
38 0874 6492.92 w 0.975 0.52594 -0.00561 -0.1629
38 0875 6492.94 w 0.953 0.35729 -0.00269 -0.1095
38 0876 6492.96 w 0.894 0.22130 0.00414 -0.0620
38 0877 6492.99 w 0.853 0.13693 0.00699 -0.0340
38 0878 6493.01 w 0.720 0.09712 0.00852 -0.0205
38 0879 6493.04 w 0.679 0.07529 0.00797 -0.0145
38 0880 6493.06 w 0.614 0.05349 0.00473 -0.0113
38 0881 6493.08 w 0.535 0.04802 0.00454 -0.0098
38 0882 6493.11 w 0.464 0.04315 0.00264 -0.0103
38 0883 6493.13 w 0.453 0.04595 0.00134 -0.0124
38 0884 6493.16 w 0.479 0.04350 -0.00434 -0.0173
38 0885 6493.18 w 0.688 0.06742 -0.00526 -0.0254
38 0886 6493.20 w 0.813 0.11632 -0.00393 -0.0387
38 0887 6493.23 w 0.868 0.16055 -0.00420 -0.0522
38 0888 6493.25 w 0.846 0.15520 -0.00101 -0.0474
38 0889 6493.27 w 0.704 0.09094 -0.00313 -0.0303
38 0890 6493.30 w 0.283 0.02666 -0.00779 -0.0158
38 0891 6493.32 w 0.214 0.01814 -0.00585 -0.0113
38 0934 6494.35 w 0.048 0.00402 -0.00606 -0.0073
38 0935 6494.37 w 0.469 0.04990 -0.00162 -0.0165
38 0936 6494.39 w 0.768 0.09304 -0.00110 -0.0289
38 0937 6494.42 w 0.742 0.10264 -0.00231 -0.0330
38 0938 6494.44 w 0.566 0.06163 -0.00531 -0.0237
38 0939 6494.47 w 0.303 0.02776 -0.00518 -0.0135
38 0940 6494.49 w 0.154 0.01275 -0.00444 -0.0083
38 0991 6495.70 w 0.147 0.01079 -0.00709 -0.0103
38 0992 6495.73 w 0.256 0.02173 -0.00656 -0.0131
38 0993 6495.75 w 0.547 0.05256 -0.00467 -0.0204
38 0994 6495.78 w 0.760 0.09703 -0.00370 -0.0327
38 0995 6495.80 w 0.878 0.17557 -0.00680 -0.0593
38 0996 6495.82 w 0.939 0.33577 -0.00847 -0.1089
38 0997 6495.85 w 0.980 0.60563 -0.00542 -0.1865
38 0998 6495.87 w 0.990 0.68731 -0.01530 -0.2208
38 0999 6495.89 w 0.971 0.47787 -0.01734 -0.1602
38 1000 6495.92 w 0.946 0.26925 -0.00762 -0.0881
38 1001 6495.94 w 0.866 0.14722 -0.00465 -0.0487
38 1002 6495.97 w 0.762 0.09437 -0.00237 -0.0306
38 1003 6495.99 w 0.595 0.06434 0.00059 -0.0186
38 1004 6496.01 w 0.438 0.04189 -0.00078 -0.0133
38 1005 6496.04 w 0.240 0.02603 -0.00331 -0.0111
38 1006 6496.06 w 0.218 0.02367 -0.00191 -0.0090
38 1063 6497.41 w 0.230 0.02175 -0.00274 -0.0092
38 1064 6497.44 w 0.630 0.06889 0.00226 -0.0183
38 1065 6497.46 w 0.729 0.08500 -0.00243 -0.0278
38 1066 6497.49 w 0.732 0.08876 -0.00815 -0.0347
38 1067 6497.51 w 0.672 0.07693 -0.00567 -0.0287
38 1068 6497.53 w 0.733 0.08771 -0.00156 -0.0278
38 1069 6497.56 w 0.822 0.12273 -0.00166 -0.0384
38 1070 6497.58 w 0.883 0.17501 -0.00326 -0.0556
38 1071 6497.60 w 0.906 0.18203 -0.00473 -0.0592
38 1072 6497.63 w 0.849 0.14109 -0.00076 -0.0429
38 1073 6497.65 w 0.698 0.09145 0.00231 -0.0250
38 1074 6497.68 w 0.565 0.06547 0.00428 -0.0153
38 1075 6497.70 w 0.501 0.04840 0.00589 -0.0086
38 1076 6497.72 w 0.331 0.02877 0.00103 -0.0076
38 1077 6497.75 w 0.182 0.01623 -0.00172 -0.0066
38 1231 6501.39 w 0.191 0.02425 -0.00064 -0.0079
38 1232 6501.42 w 0.296 0.03626 -0.00151 -0.0124
38 1233 6501.44 w 0.411 0.04937 -0.00204 -0.0168
38 1234 6501.46 w 0.460 0.05678 -0.00113 -0.0181
38 1235 6501.49 w 0.329 0.04128 -0.00287 -0.0152
38 1236 6501.51 w 0.230 0.02573 -0.00285 -0.0105
38 1269 6502.29 w 0.192 0.01438 0.00306 -0.0012
38 1270 6502.31 w 0.297 0.02464 0.00662 -0.0008
38 1271 6502.34 w 0.271 0.02022 0.00552 -0.0005
38 1272 6502.36 w 0.305 0.02059 0.00503 -0.0011
38 1273 6502.38 w 0.327 0.02375 0.00598 -0.0011
38 1274 6502.41 w 0.307 0.02061 0.00609 -0.0001
38 1275 6502.43 w 0.368 0.02820 0.00712 -0.0013
38 1276 6502.46 w 0.439 0.03602 0.00844 -0.0023
38 1277 6502.48 w 0.520 0.04075 0.00684 -0.0053
38 1278 6502.50 w 0.466 0.04253 0.00449 -0.0082
38 1279 6502.53 w 0.361 0.03677 0.00311 -0.0079
38 1280 6502.55 w 0.410 0.03443 -0.00041 -0.0107
38 1281 6502.57 w 0.519 0.04762 0.00159 -0.0127
38 1282 6502.60 w 0.504 0.04652 -0.00449 -0.0184
38 1283 6502.62 w 0.335 0.02923 -0.00588 -0.0146
38 1284 6502.64 w 0.303 0.02360 -0.00308 -0.0101
38 1285 6502.67 w -0.125 -0.00884 -0.00841 -0.0058
38 1344 6504.06 w 0.161 0.01193 -0.00345 -0.0070
38 1345 6504.08 w 0.257 0.02166 -0.00321 -0.0097
38 1346 6504.11 w 0.365 0.02748 -0.00278 -0.0110
38 1347 6504.13 w 0.376 0.03560 -0.00352 -0.0142
38 1348 6504.15 w 0.675 0.06970 -0.00140 -0.0222
38 1349 6504.18 w 0.813 0.11354 -0.00082 -0.0348
38 1350 6504.20 w 0.909 0.16130 0.00014 -0.0481
38 1351 6504.22 w 0.880 0.14424 -0.00242 -0.0455
38 1352 6504.25 w 0.751 0.09185 -0.00343 -0.0309
38 1353 6504.27 w 0.500 0.04588 -0.00429 -0.0180
38 1354 6504.29 w 0.325 0.02913 -0.00336 -0.0121
38 1355 6504.32 w 0.240 0.02037 -0.00077 -0.0069
38 1356 6504.34 w 0.135 0.01165 -0.00354 -0.0070
38 1529 6508.40 w 0.218 0.02204 0.00131 -0.0053
38 1530 6508.43 w 0.367 0.03544 0.00464 -0.0060
38 1531 6508.45 w 0.400 0.04218 0.00344 -0.0092
38 1532 6508.47 w 0.524 0.04849 0.00271 -0.0118
38 1533 6508.50 w 0.660 0.07002 0.00481 -0.0161
38 1534 6508.52 w 0.837 0.11099 0.00591 -0.0273
38 1535 6508.54 w 0.877 0.14418 0.00116 -0.0420
38 1536 6508.57 w 0.956 0.21734 -0.00090 -0.0659
38 1537 6508.59 w 0.970 0.29108 -0.00287 -0.0899
38 1538 6508.61 w 0.949 0.27283 -0.00311 -0.0847
38 1539 6508.64 w 0.872 0.16707 -0.00637 -0.0563
38 1540 6508.66 w 0.726 0.09282 -0.00386 -0.0316
38 1541 6508.68 w 0.437 0.04087 -0.00828 -0.0205
38 1542 6508.71 w 0.293 0.02626 -0.00389 -0.0117
38 1543 6508.73 w 0.056 0.00454 -0.00958 -0.0109
38 1677 6511.86 w 0.163 0.01381 -0.00100 -0.0051
38 1678 6511.88 w 0.278 0.02057 -0.00230 -0.0084
38 1679 6511.91 w 0.407 0.04015 0.00335 -0.0087
38 1680 6511.93 w 0.664 0.07603 0.00752 -0.0152
38 1681 6511.95 w 0.773 0.10053 0.00423 -0.0258
38 1682 6511.98 w 0.873 0.15926 0.00312 -0.0445
38 1683 6512.00 w 0.910 0.19598 -0.00194 -0.0605
38 1684 6512.02 w 0.877 0.16498 -0.00346 -0.0528
38 1685 6512.05 w 0.818 0.11637 0.00244 -0.0324
38 1686 6512.07 w 0.594 0.06733 0.00223 -0.0179
38 1687 6512.09 w 0.472 0.04985 0.00321 -0.0117
38 1688 6512.12 w 0.392 0.03782 0.00103 -0.0103
38 1689 6512.14 w 0.273 0.02389 -0.00381 -0.0109
38 1690 6512.16 w 0.284 0.02091 -0.00537 -0.0116
38 1691 6512.19 w 0.485 0.05149 -0.00175 -0.0171
38 1692 6512.21 w 0.602 0.06005 -0.00701 -0.0250
38 1693 6512.23 w 0.823 0.12006 -0.00908 -0.0450
38 1694 6512.26 w 0.848 0.13684 -0.01246 -0.0534
38 1695 6512.28 w 0.847 0.11756 -0.00671 -0.0419
38 1696 6512.30 w 0.601 0.05917 -0.00683 -0.0245
38 1697 6512.33 w 0.137 0.01059 -0.01150 -0.0147
38 1750 6513.56 w -0.035 -0.00353 -0.01314 -0.0121
38 1751 6513.58 w 0.393 0.03728 -0.00719 -0.0183
38 1752 6513.61 w 0.635 0.07609 -0.00393 -0.0267
38 1753 6513.63 w 0.709 0.08512 -0.00100 -0.0264
38 1754 6513.65 w 0.498 0.05756 0.00039 -0.0168
38 1755 6513.67 w 0.218 0.02077 -0.00328 -0.0095
38 1779 6514.23 w 0.193 0.01391 -0.00684 -0.0110
38 1780 6514.26 w 0.421 0.03710 -0.00713 -0.0182
38 1781 6514.28 w 0.703 0.09313 -0.00514 -0.0330
38 1782 6514.30 w 0.818 0.10346 -0.00550 -0.0364
38 1783 6514.33 w 0.641 0.06550 -0.00723 -0.0268
38 1784 6514.35 w 0.411 0.03430 -0.00339 -0.0136
38 1785 6514.37 w -0.051 -0.00398 -0.00898 -0.0078
38 1844 6515.74 w 0.149 0.01322 -0.00290 -0.0068
38 1845 6515.76 w 0.242 0.01780 -0.00441 -0.0097
38 1846 6515.79 w 0.645 0.06876 0.00228 -0.0183
38 1847 6515.81 w 0.851 0.13380 0.00052 -0.0395
38 1848 6515.83 w 0.931 0.23521 0.00298 -0.0673
38 1849 6515.86 w 0.953 0.24253 0.00196 -0.0706
38 1850 6515.88 w 0.871 0.16466 0.00093 -0.0483
38 1851 6515.90 w 0.657 0.07874 0.00026 -0.0233
38 1852 6515.93 w 0.395 0.04036 0.00141 -0.0107
38 1853 6515.95 w 0.405 0.03519 0.00685 -0.0037
38 1854 6515.97 w 0.085 0.00620 0.00039 -0.0015
38 1869 6516.32 w 0.231 0.01852 0.00456 -0.0010
38 1870 6516.34 w 0.302 0.02556 -0.00056 -0.0082
38 1871 6516.37 w 0.614 0.05609 0.00618 -0.0106
38 1872 6516.39 w 0.684 0.07919 0.00429 -0.0194
38 1873 6516.41 w 0.847 0.13546 0.00484 -0.0357
38 1874 6516.44 w 0.940 0.23057 0.00324 -0.0657
38 1875 6516.46 w 0.951 0.32380 0.00458 -0.0922
38 1876 6516.48 w 0.970 0.36012 0.00428 -0.1034
38 1877 6516.51 w 0.973 0.42794 0.00215 -0.1258
38 1878 6516.53 w 0.973 0.55848 -0.00625 -0.1732
38 1879 6516.55 w 0.985 0.62698 -0.01236 -0.1998
38 1880 6516.57 w 0.979 0.55132 -0.01060 -0.1754
38 1881 6516.60 w 0.985 0.54722 -0.00520 -0.1688
38 1882 6516.62 w 0.980 0.66249 -0.00487 -0.2029
38 1883 6516.64 w 0.981 0.65746 -0.01023 -0.2068
38 1884 6516.67 w 0.968 0.43129 -0.00826 -0.1372
38 1885 6516.69 w 0.911 0.21114 -0.01085 -0.0740
38 1886 6516.71 w 0.748 0.10456 -0.00728 -0.0385
38 1887 6516.74 w 0.558 0.06143 -0.00397 -0.0223
38 1888 6516.76 w 0.494 0.03659 -0.00252 -0.0135
38 1889 6516.78 w 0.126 0.01074 -0.00325 -0.0065
38 1898 6516.99 w -0.041 -0.00331 -0.00672 -0.0057
38 1899 6517.01 w 0.340 0.02490 -0.00694 -0.0144
38 1900 6517.04 w 0.709 0.09423 -0.00431 -0.0325
38 1901 6517.06 w 0.924 0.22436 -0.00398 -0.0711
38 1902 6517.08 w 0.964 0.33375 -0.00822 -0.1080
38 1903 6517.11 w 0.965 0.28439 -0.01213 -0.0972
38 1904 6517.13 w 0.859 0.16254 -0.00674 -0.0553
38 1905 6517.15 w 0.710 0.07460 -0.00413 -0.0264
38 1906 6517.18 w 0.283 0.02554 -0.00306 -0.0107
38 1907 6517.20 w -0.080 -0.00520 -0.00675 -0.0052
38 1937 6517.89 w 0.079 0.00695 -0.00249 -0.0046
38 1938 6517.92 w 0.338 0.03143 0.00073 -0.0087
38 1939 6517.94 w 0.392 0.04764 0.00022 -0.0140
38 1940 6517.96 w 0.522 0.06578 -0.00940 -0.0291
38 1941 6517.99 w 0.893 0.17522 -0.00500 -0.0574
38 1942 6518.01 w 0.945 0.25908 -0.00614 -0.0836
38 1943 6518.03 w 0.886 0.21101 -0.00778 -0.0709
38 1944 6518.05 w 0.758 0.12987 -0.00063 -0.0395
38 1945 6518.08 w 0.417 0.04665 -0.00554 -0.0195
38 1946 6518.10 w 0.470 0.04350 0.00449 -0.0085
38 1947 6518.12 w 0.069 0.00665 -0.00355 -0.0055
38 1971 6518.68 w -0.039 -0.00319 -0.00533 -0.0044
38 1972 6518.70 w 0.347 0.03310 0.00289 -0.0070
38 1973 6518.72 w 0.438 0.03721 0.00070 -0.0104
38 1974 6518.75 w 0.301 0.02558 -0.00274 -0.0104
38 1975 6518.77 w 0.151 0.01178 -0.00051 -0.0040
38 1990 6519.12 w 0.137 0.01375 -0.01027 -0.0144
38 1991 6519.14 w 0.443 0.04951 -0.00743 -0.0222
38 1992 6519.16 w 0.458 0.05044 -0.01276 -0.0278
38 1993 6519.19 w 0.363 0.03636 -0.01031 -0.0212
38 1994 6519.21 w 0.114 0.01091 -0.00970 -0.0130
38 1998 6519.30 w 0.044 0.00388 -0.00866 -0.0098
38 1999 6519.32 w 0.501 0.04832 0.00099 -0.0135
38 2000 6519.35 w 0.703 0.08058 0.00337 -0.0207
38 2001 6519.37 w 0.799 0.11022 0.00360 -0.0293
38 2002 6519.39 w 0.864 0.15064 0.00115 -0.0439
38 2003 6519.42 w 0.944 0.22642 0.00214 -0.0656
38 2004 6519.44 w 0.969 0.32900 -0.00051 -0.0989
38 2005 6519.46 w 0.982 0.35620 -0.00342 -0.1099
38 2006 6519.48 w 0.937 0.27563 -0.00359 -0.0860
38 2007 6519.51 w 0.928 0.20144 -0.00524 -0.0655
38 2008 6519.53 w 0.879 0.17368 -0.00539 -0.0573
38 2009 6519.55 w 0.771 0.11341 -0.00819 -0.0421
38 2010 6519.58 w 0.499 0.05251 -0.00832 -0.0240
38 2011 6519.60 w 0.350 0.02646 -0.00552 -0.0134
38 2012 6519.62 w -0.010 -0.00071 -0.00825 -0.0080
38 2107 6521.81 w 0.202 0.02110 -0.00093 -0.0072
38 2108 6521.83 w 0.278 0.02841 -0.00135 -0.0098
38 2109 6521.85 w 0.343 0.03860 -0.00207 -0.0136
38 2110 6521.88 w 0.549 0.06139 -0.00024 -0.0186
38 2111 6521.90 w 0.455 0.05054 -0.00500 -0.0201
38 2112 6521.92 w 0.478 0.05023 0.00015 -0.0149
38 2113 6521.95 w 0.248 0.02337 -0.00401 -0.0110
38 2114 6521.97 w 0.191 0.02133 -0.00351 -0.0099
38 2120 6522.11 w 0.071 0.00670 -0.00857 -0.0106
38 2121 6522.13 w 0.266 0.02271 -0.00589 -0.0127
38 2122 6522.15 w 0.457 0.04506 -0.00499 -0.0185
38 2123 6522.18 w 0.566 0.06639 -0.00709 -0.0269
38 2124 6522.20 w 0.676 0.08785 -0.00337 -0.0296
38 2125 6522.22 w 0.678 0.07436 -0.00601 -0.0282
38 2126 6522.24 w 0.500 0.04491 -0.00613 -0.0196
38 2127 6522.27 w 0.246 0.02037 -0.00888 -0.0150
38 2128 6522.29 w 0.243 0.02098 -0.00418 -0.0105
38 2129 6522.31 w -0.005 -0.00047 -0.00838 -0.0082
38 2167 6523.19 w 0.108 0.00872 0.00598 0.0034
38 2168 6523.21 w 0.285 0.02639 0.00807 0.0002
38 2169 6523.23 w 0.457 0.03715 0.01095 -0.0002
38 2170 6523.25 w 0.382 0.03582 0.00785 -0.0029
38 2171 6523.28 w 0.650 0.06983 0.00854 -0.0123
38 2172 6523.30 w 0.740 0.09836 0.00764 -0.0218
38 2173 6523.32 w 0.706 0.08827 0.00301 -0.0234
38 2174 6523.35 w 0.471 0.04375 -0.00023 -0.0133
38 2175 6523.37 w 0.405 0.03461 0.00532 -0.0050
38 2176 6523.39 w 0.144 0.01045 0.00192 -0.0012
38 2192 6523.76 w -0.068 -0.00581 -0.01585 -0.0141
38 2193 6523.78 w 0.576 0.06405 -0.01277 -0.0319
38 2194 6523.80 w 0.833 0.15964 -0.01553 -0.0633
38 2195 6523.83 w 0.912 0.28177 -0.02180 -0.1061
38 2196 6523.85 w 0.930 0.31460 -0.02053 -0.1146
38 2197 6523.87 w 0.794 0.18111 -0.02414 -0.0783
38 2198 6523.90 w 0.477 0.06175 -0.01927 -0.0377
38 2199 6523.92 w -0.120 -0.01557 -0.01891 -0.0143
38 2274 6525.63 w 0.046 0.00356 -0.00601 -0.0071
38 2275 6525.66 w 0.271 0.02472 -0.00039 -0.0078
38 2276 6525.68 w 0.301 0.02867 0.00229 -0.0063
38 2277 6525.70 w 0.355 0.02740 -0.00013 -0.0083
38 2278 6525.72 w 0.439 0.04377 0.00155 -0.0115
38 2279 6525.75 w 0.651 0.06379 0.00403 -0.0150
38 2280 6525.77 w 0.652 0.07486 0.00327 -0.0191
38 2281 6525.79 w 0.641 0.05850 -0.00173 -0.0192
38 2282 6525.82 w 0.568 0.04957 -0.00195 -0.0168
38 2283 6525.84 w 0.335 0.02937 -0.00229 -0.0111
38 2284 6525.86 w 0.459 0.03198 0.00185 -0.0077
38 2285 6525.88 w 0.349 0.02894 0.00115 -0.0075
38 2286 6525.91 w 0.298 0.01986 0.00137 -0.0046
38 2287 6525.93 w 0.024 0.00208 -0.00306 -0.0037
38 2487 6530.48 w 0.160 0.01447 -0.00556 -0.0099
38 2488 6530.50 w 0.282 0.02309 -0.00352 -0.0104
38 2489 6530.52 w 0.418 0.03664 -0.00267 -0.0136
38 2490 6530.54 w 0.592 0.06548 -0.00227 -0.0219
38 2491 6530.57 w 0.696 0.09030 -0.00473 -0.0317
38 2492 6530.59 w 0.793 0.10670 -0.00674 -0.0386
38 2493 6530.61 w 0.716 0.08489 -0.00656 -0.0319
38 2494 6530.63 w 0.574 0.05532 -0.00603 -0.0226
38 2495 6530.66 w 0.305 0.02964 -0.00631 -0.0152
38 2496 6530.68 w 0.226 0.01733 -0.00581 -0.0110
38 2565 6532.24 w 0.071 0.00635 -0.01973 -0.0216
38 2566 6532.26 w 0.413 0.04453 -0.01660 -0.0299
38 2567 6532.29 w 0.749 0.11471 -0.01284 -0.0471
38 2568 6532.31 w 0.912 0.21835 -0.01374 -0.0790
38 2569 6532.33 w 0.953 0.38788 -0.01407 -0.1300
38 2570 6532.35 w 0.969 0.45697 -0.01676 -0.1534
38 2571 6532.38 w 0.947 0.37159 -0.01899 -0.1301
38 2572 6532.40 w 0.905 0.22520 -0.01571 -0.0830
38 2573 6532.42 w 0.715 0.10433 -0.01888 -0.0501
38 2574 6532.44 w 0.430 0.05624 -0.01464 -0.0315
38 2575 6532.47 w 0.397 0.04209 -0.00880 -0.0214
38 2576 6532.49 w 0.181 0.01549 -0.01034 -0.0150
38 2638 6533.89 w 0.140 0.01298 -0.00547 -0.0093
38 2639 6533.91 w 0.477 0.04201 -0.00258 -0.0151
38 2640 6533.93 w 0.461 0.05837 -0.00378 -0.0212
38 2641 6533.95 w 0.681 0.09376 -0.00814 -0.0362
38 2642 6533.98 w 0.835 0.16046 -0.00984 -0.0578
38 2643 6534.00 w 0.897 0.21297 -0.01128 -0.0750
38 2644 6534.02 w 0.839 0.16907 -0.01769 -0.0682
38 2645 6534.04 w 0.731 0.11108 -0.01700 -0.0502
38 2646 6534.07 w 0.621 0.07426 -0.00885 -0.0310
38 2647 6534.09 w 0.320 0.03169 -0.01041 -0.0199
38 2648 6534.11 w 0.090 0.00767 -0.01014 -0.0124
38 2653 6534.22 w 0.202 0.02090 -0.00599 -0.0122
38 2654 6534.25 w 0.496 0.05710 -0.00135 -0.0184
38 2655 6534.27 w 0.387 0.03946 -0.00641 -0.0182
38 2656 6534.29 w 0.248 0.02696 -0.00390 -0.0120
38 2657 6534.31 w -0.012 -0.00115 -0.01018 -0.0098
38 2686 6534.97 w -0.048 -0.00332 -0.00972 -0.0087
38 2687 6534.99 w 0.343 0.02711 -0.00578 -0.0139
38 2688 6535.01 w 0.363 0.03809 -0.00558 -0.0170
38 2689 6535.03 w 0.375 0.03769 -0.00410 -0.0154
38 2690 6535.06 w 0.214 0.01999 -0.00342 -0.0094
38 3008 6542.16 w 0.149 0.01400 -0.00342 -0.0076
38 3009 6542.18 w 0.434 0.04533 0.00299 -0.0106
38 3010 6542.20 w 0.408 0.03591 0.00219 -0.0085
38 3011 6542.22 w 0.620 0.06895 0.00439 -0.0162
38 3012 6542.25 w 0.710 0.09644 0.00479 -0.0240
38 3013 6542.27 w 0.821 0.14800 0.00098 -0.0433
38 3014 6542.29 w 0.879 0.19672 -0.00314 -0.0620
38 3015 6542.31 w 0.907 0.23327 -0.00103 -0.0708
